Instruction,Input,Output
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon-Backed Deliveroo Secures $10.5 Billion Valuation in London IPO
* Amazon looks to fill hundreds of positions ahead of Fresh grocery store opening in Seattle - Puget Sound Business 
* $580M sale: Former Macy's Seattle flagship store, now leased to Amazon, has new owners - Puget Sound Business 
* Amazon's Bellevue 600 complex will house 7000 employees, retail and a day care center - Puget Sound Business 

Negative Headlines:
* Biden singles out Amazon for not paying federal taxes
* Amazon faces labor backlash in Europe as worker union vote proceeds in US
* Amazon apologises for wrongly denying drivers need to urinate in bottles

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.77%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon's Seaport office clears key development hurdle - Boston Business Journal
* Alba's Honest Co. Files for IPO Amid Pandemic-Fueled Demand

Negative Headlines:
* Amazon 'illegally retaliated' against climate activists
* Amazon Illegally Fired Activist Workers, Labor Board Finds (Published 2021)
* Convenience has a human cost. So I am quitting Amazon Prime

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.51%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon again behind CBRE report's biggest industrial lease deal of quarter - New York Business Journal
* Apple Working on Combined TV Box, Speaker to Revive Home Efforts

Negative Headlines:
* How Amazon Strong-Arms Partners Using Its Power Across Multiple Businesses
* Amazon is not the workplace we want for today's workers or our children
* Amazon Cancels Lord of the Rings Game Announced Two Years Ago
* Seattle judge allows data privacy suits against Microsoft, Amazon to proceed - Puget Sound Business Journal

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.59%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Jeff Bezos visits family shelter in Amazon’s Seattle HQ, celebrates 1-year anniversary: ‘Thank you’
* Amazon signs deal for e-bike logistics hub in Manhattan - New York Business Journal

Negative Headlines:


Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.92%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* LinkedIn Names Amazon No. 1 Company Where Americans Want to Work in 2021
* No-cashier retail store using Amazon technology coming to Midway Airport - Chicago Business Journal
* Amazon's pandemic profits top previous 3 years of earnings
* Amazon's sales and profit rise as retailer rides wave of pandemic shopping
* Five Tech Giants Just Keep Growing - WSJ

Negative Headlines:
* ADT Sues Amazon's Ring Over 'Brazen' Copies of Blue Octagon

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.71%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* 10 Best Advertising Stocks to Buy Now
* New SunPower CEO Wants Buying Solar as Easy as Amazon Purchases
* Amazon to expand, with 2000 new jobs in Metro Vancouver
* Costco, Walmart lead job pay hikes, perks to lure workers

Negative Headlines:
* Amazon imposes body odor, social media rules for contracted delivery drivers
* Amazon drivers told to turn off safety app to hit quotas: report

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.8%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon destroyed more than 2 million counterfeit products last year
* Amazon Wins Appeal Over $300 Million EU Tax Bill
* Amazon to Hire 10000 Jobs After U.K. Emerges from Lockdown
* Amazon Hiring 75000 Employees Across Fulfillment and Transportation, With Average Starting Pay of Over $17 Per 

Negative Headlines:
* Amazon, Big Tech Antitrust Enforcement Would Sharpen Under FTC Nominee Lina Khan

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.02%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon in Talks to Acquire MGM
* Amazon Introduces New Mental Health Benefit for All U.S. Employees and Their Family Members

Negative Headlines:
* Amazon.com faces five new racial, gender bias lawsuits
* Amazon faces 5 more lawsuits from women claiming discrimination
* Amazon Sued by Five Women Alleging Bias, Retaliation

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.06%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* After buying Bronx warehouse leased to Amazon, Illinois firm looking for more NYC opportunities - New York Business 
* Tata buys majority stake in BigBasket; to battle Amazon, Flipkart, Reliance in online grocery market
* Google, Shopify (SHOP), Square (SQ) Look to Boost Online Shopping Against Amazon
* MGM to Be Acquired by Amazon for $8.45 Billion
* AMC boosted by yet another retail trading sweep; Amazon moves amid MGM deal

Negative Headlines:
* Amazon buys MGM as D.C. suit charges its monopolistic practices violate antitrust laws

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.68%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon Supports U.S. Marijuana Legalization, Changes 'Time Off Task' Metric
* Amazon's Big Pandemic Investment Spending Helped Set The Stage For Economic Recovery, Report Argues
* Nashville Yards developer secures $128 million loan for second Amazon tower - Nashville Business Journal
* Intrinsic Gathers $113 Million for Health and Wellness Acquisitions
* Google is worth more than Amazon for the first time in more than a year

Negative Headlines:
* Amazon Faced 75,000 Arbitration Demands. Now It Says: Fine, Sue Us - WSJ
* Amazon to Let Customers Sue After Thousands of Alexa Complaints
* Amazon thrived during the pandemic. These drivers say they paid the price

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.39%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon Pharmacy to Offer Six-Month Prescriptions Starting at $6
* Prediction: Amazon Will Hit $10,000 by 2025
* BMO Financial Group Selects AWS as Its Preferred Cloud Provider
* AWS to Open Data Centers in Israel

Negative Headlines:
* Facing regulatory threats, Amazon ups its Q1 lobbying spending to all-time high
* Amazon faces potential $425 million EU privacy fine - WSJ
* U.S. senator slams Apple, Amazon, Nike, for enabling forced labor in China
* House Bills Seek to Break Up Amazon and Other Big Tech Companies

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.65%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* DLocal deal opens door for global sellers on Amazon.com Brazil marketplace
* Pandemic E-Commerce Boom A Boon For Retail's Biggest
* Amazon Announces New Robotics Fulfillment Center in Baton Rouge
* Ferrari Selects AWS as its Official Cloud Provider to Power Innovation on the Road and Track

Negative Headlines:
* Amazon Prime Day Offers Great Sales—Here's What Workers Suffer Through To Make This Happen

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 3.04%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon Becomes Largest Corporate Buyer of Renewable Energy in the U.S.
* Amazon's solar farm offtake deal to accelerate Alberta's renewable energy transformation
* Teamsters votes to support and fund Amazon workers

Negative Headlines:
* State-level scrutiny around Amazon may ramp up amid warehouse injury report
* Amazon, Google Face U.K. Consumer Probe Into Fake Reviews
* Amazon Employee Reports Veiled Threat From Bribery Defendant

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.52%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon's (AMZN) AWS Selected by Swisscom, Boosts Clientele
* Walmart Announces Its Own Brand of Low-Cost Analog Insulin

Negative Headlines:
* Amazon Wants FTC Chair Khan Recused Over Past Criticism
* Jeff Bezos's Amazon 'Business Miracle' Is Under Threat

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.95%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon stock nabs record after Bezos-Jassy handoff
* Amazon founder Jeff Bezos net worth surges to new high
* Jeff Bezos Net Worth 2021: Richest Man in the World Hits New Record
* Amazon to Add Universal Pictures' Films to Prime Video Streaming Service
* Insight: Retail workers in unions reap higher wages even as U.S. organizers suffer setbacks

Negative Headlines:
* FTC extends probe of Amazon, MGM deal - source

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.19%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* CPSC files lawsuit against Amazon to force it to recall dangerous products, including faulty carbon monoxide detectors
* US sues Amazon for selling dangerous products
* Amazon-Backed Rivian Delays Production of Electric Pickup Truck to September
* Amazon-backed Rivian to delay first EV deliveries until September

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 3.9%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Alphabet (GOOGL) Leads FANG Stocks Ahead of Earnings
* U.S. agency approves three airport security agreements with Amazon.com Air unit
* EXCLUSIVE Amazon-backed Rivian confirms plan for second U.S. assembly plant
* EV startup Rivian announces $2.5 bln funding round led by Amazon, Ford
* Dow Jones closes above 35,000 for first time

Negative Headlines:
* Amazon now has 'keys' to thousands of apartment buildings in the U.S.
* EXCLUSIVE India watchdog accuses Amazon of concealing facts in deal for Future Group unit
* India court quashes Amazon, Walmart's Flipkart bid to stall antitrust probe
* Democrats blast Jeff Bezos' space trip, demand he pay 'fair share' of taxes
* Amazon's Battle Against Product Recalls Is On After Safety Regulator Sues

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 3.02%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Bitcoin tops $40,000 for the first time since June
* Investor Alert: Canadians Can Buy Amazon Stock for Under $25 Today
* 10 Best Low Float Stocks to Buy Now
* Amazon Has 1.55 Trillion Reasons to Start Accepting Crypto

Negative Headlines:
* FDA notifies Amazon over sale of certain harmful sexual enhancement products
* Amazon.com (AMZN) Jeff Bezos Fortune Loses $13.5 Billion. What Is His Net Worth?
* Amazon faces more than slowing sales growth: it needs more warehouses
* Amazon hit with $887 million fine by European privacy watchdog
* Amazon sales growth slows in tame start to Jassy's tenure as CEO

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 10.06%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon opens new facility to offer same-day delivery in Houston - Houston Business Journal
* Amazon to Develop Air Cargo Facility at Newark Airport
* Amazon Wins Court Battle Over Ambani's $3.4 Billion Retail Deal
* Amazon sets opening date for Fresh grocery store in Seattle's Central District - Puget Sound Business Journal

Negative Headlines:
* How Amazon interfered with Alabama union election -NLRB official
* Alibaba misses revenue estimates as e-commerce growth slows, regulatory crackdown persists
* Amazon to Require Masks for Warehouse Workers as Delta Variant Surges
* Varney: Amazon is 'under attack'
* Amazon's Covid Dilemma: Mandate Vaccinations and Risk Losing Workers

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.4%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon plans to open larger brick-and-mortar stores, starting in Ohio and California - Cleveland Business Journal
* 'The Next Amazon': 10 Undervalued Ecommerce Stocks with Huge Upside
* Amazon distribution facility in Clarksville will employ 500 full-time workers
* Amazon Obtains Rights to Country Music Awards in Streaming First
* How Amazon Won Shopping

Negative Headlines:
* Fires and Deforestation Made 2020 a Nightmare Year for the Amazon
* Amazon (AMZN) Cracks Down on Fake Reviews, Hitting Chinese Retailers
* Jeff Bezos' Blue Origin Loses Lead Engineer Working On Lunar Program To Elon Musk's SpaceX - Tesla (NASDA
* Amazon (AMZN) Rears Its Head Just When Things Look Better for Retail

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 3.0%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon Announces Two New Cybersecurity Initiatives Aimed To Protect Organizations and Individuals
* Sun Life Taps AWS as Its Long-Term Strategic Cloud Provider to Transform Digital Services
* Amazon-backed Rivian files for IPO, gears up for blockbuster year-end flotation

Negative Headlines:
* Future Retail files new case in Supreme Court against Amazon over $3.4-bn deal

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.56%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon hires more HQ2 employees in Arlington - Washington Business Journal
* EXCLUSIVE Amazon CEO unveils 55000 tech jobs in his first hiring push

Negative Headlines:
* San Clemente Ramps Up Resistance to Amazon Hub
* Whatsapp Fined for Data Transparency Breach | TIME

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.65%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon Expands Investment with Seven New Sites in Michigan
* Sherman Oaks Whole Foods to use Amazon Just Walk Out technology - L.A. Business First
* Amazon will pay full college tuition to lure workers in tight labor market

Negative Headlines:


Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.14%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon is hiring thousands of corporate jobs in Arlington. There are a few standouts. - Washington Business Journal
* Amazon's New 'Factory Towns' Will Lift the Working Class
* India Taps Amazon, Microsoft for Farm Tech as Modi Eyes Reforms
* With SpaceX Inspiration4 launch, Musk, Bezos, Branson lead billionaires in space race
* Amazon hikes average U.S. starting pay to $18, hires for 125000 jobs

Negative Headlines:
* 'Amazon won't change without a union': Canadian warehouse files for union vote
* ‘It’s very culty’: the bizarre billion-dollar downfall of fashion company LuLaRoe
* Union carpenters to picket Amazon, Facebook and other project sites starting Thursday - Puget Sound Business Journal
* Amazon can't compel arbitration of driver's spying claims

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.15%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon's cloud unit to create data centres, 1000 jobs in New Zealand
* Helbiz Media Announces Partnership with Amazon
* Kilroy Realty buys Amazon-leased tower in Seattle's Denny Triangle for $490M - Puget Sound Business Journal
* AWS launches fund to back employees' community engagement projects
* Infosys (INFY), Amazon Tie Up to Explore Quantum Computing

Negative Headlines:
* They took a stand against Amazon for their drivers. They say it cost them their businesses
* FedEx labor shortfall hits quarterly profit, earnings forecast
* Amazon Faces Headquarters Controversy—This Time in Africa
* Whole Foods to Charge Amazon Prime Members for Delivery

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.08%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Rivian Automotive Files for IPO, Electric Truck Startup Backed by Amazon (AMZN)

Negative Headlines:
* Macy's Sues to Stop Amazon Billboard Ad at NYC Flagship Store

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 3.6%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon E-Commerce Boom Births Unicorn With $2 Billion Valuation
* How Amazon Pushed Rivian’s Van into the Fast Lane
* Amazon Announces New Robotics Fulfillment Center and Delivery Station in Elkhart County, Creating More Than 1000 
* Richest Man in the World: Elon Musk Pulls Away From Jeff Bezos

Negative Headlines:
* Amazon sued by warehouse workers over COVID-19 screening pay
* Amazon’s (AMZN) Twitch Is Hacked, Exposing Source Code, Creator Payouts
* Amazon Delivery Partners Claim 'Treated Like Robots' By Algorithms
* Amazon's Twitch blames configuration error for data breach
* Top Amazon aggregator Thrasio delays SPAC deal as top executives exit

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 3.1%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon to let employees work remotely indefinitely
* NXP Semiconductors Selects AWS as Its Preferred Cloud Provider to Power Electronic Design Automation in the Cloud
* Walmart, With Eyes on Amazon, Tries to Build a Fintech Startup

Negative Headlines:
* US Senator Elizabeth Warren urges Amazon breakup; India retailers want probe after Reuters story
* Amazon's Ring Doorbell Camera Raises Lots of Privacy Alarms
* Elizabeth Warren says Amazon is 'like a monster' that must be fed every minute
* Amazon copied products and rigged search results to promote its own brands, documents show
* Amazon-owned Twitch says source code exposed in last week's data breach

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 5.01%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon to hire 500 employees for its soon-to-open Fife warehouse - Puget Sound Business Journal
* Amazon opens new robotics facility in Westborough - Boston Business Journal

Negative Headlines:
* Five U.S. lawmakers accuse Amazon of possibly lying to Congress following Reuters report
* Amazon Missed French Deliveries Goal After Warehouse Closures

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 3.23%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon warehouse in Simi Valley sells for $128M - L.A. Business First
* Amazon's Kindle Paperwhite: A great device for book lovers
* Elon Musk's Wealth Has Increased So Much, He Could Buy Every MLB, NBA, NFL And NHL Team - Tesla (NASDAQ:T
* Amazon escapes patent claims in Delaware over Alexa technology
* Amazon Hiring: AMZN Boosted Workforce 75% During Covid

Negative Headlines:
* Apple, Amazon Fall After Reporting Disappointing Results
* Amazon labor shortage hinders one-day delivery ambitions

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.57%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon buys Robinson Ranch land, reveals timeline for new warehouse - Austin Business Journal
* U.S. Seasonal Job Postings Reach Record of Almost 1 Million
* Allegro Makes $1 Billion East Europe Expansion to Rebuff Amazon

Negative Headlines:


Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 6.05%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon-backed Rivian shares jump in IPO debut
* Under Armour Selects AWS as Its Preferred Cloud Provider for SAP Environments
* With Amazon and Ford backers, EV startup Rivian goes public
* The Newest 35,000-Square-Foot Amazon Fresh Store Signals Something Big . . . Really Big
* Mark Zuckerberg's Meta Is Under Fire, but It's Also Undervalued

Negative Headlines:
* 5 Charts on General Electric's Fall From Grace
* Amazon's Prime Air Drone Unit Quietly Disbanded French R&D Team
* Amazon.com Algorithms Blamed in Crash That Paralyzed Aspiring Doctor

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.04%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon's healthcare business has landed Hilton as a key customer
* Amazon Brand Owner Heyday Raises $555 Million in Funding Round
* Starbucks links with Amazon Go for first cashier-less cafe

Negative Headlines:
* Amazon Stops Payment Method Using U.K.-Issued Visa Credit Cards From 2022
* Amazon may drop Visa as partner on US credit card
* Rivian's electric van for Amazon raises battery power doubts - The Information

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 3.69%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Richemont Selects AWS as Its Preferred Cloud Provider to Drive Product Innovation
* Amazon's Christmas Shipping Plan to Combat Global Supply-Chain Crisis
* Amazon's B.C. footprint tops 10k workers

Negative Headlines:
* Black Friday protest: Amazon employees plan global strike
* Amazon Trucks Snarled in U.K. Amid Climate Protest Blockades

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.9%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* AIG Selects AWS as Its Preferred Public Cloud Provider
* Nasdaq to Move Markets to Amazon's Cloud - WSJ
* Aurora Accelerates Development of the Aurora Driver with AWS
* Amazon Invests in Trading-Card Platform Dibbs as Collectibles Boom

Negative Headlines:
* Amazon Accused of Under-Reporting Covid Cases Contracted at Work
* The FAANG Market Is Fading
* Amazon, e-commerce retailers gear up to combat more inflation in 2022
* CFPB Director Rohit Chopra Takes on Amazon, Apple, Facebook, Google

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 4.82%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Equinix (EQIX) Buys MainOne Cable for $320 Million, Africa’s Biggest Tech Deal

Negative Headlines:
* Amazon cloud outage hits major websites, streaming apps
* Amazon Web Services (AWS) Outage Causes Chaos
* Amazon Is Fined $1.3 Billion by Italy's Antitrust Regulators
* Amazon warehouse in Illinois collapses with 100 workers inside, deaths confirmed
* Six dead, no hope of more survivors after tornadoes destroy Amazon warehouse

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.49%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Amazon created 599 million pounds of plastic waste in 2020: REPORT
* Amazon’s plastic waste soars by a third during pandemic, Oceana report finds
* Amazon Tornado Aftermath: Workers Say They Lacked Emergency Training

Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.27%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon eats up another North Austin tower, pledges 2K more jobs - Austin Business Journal
* Oracle to buy Cerner for $28.3 bln in healthcare sector push
* Amazon (AMZN) to Add More Than 2K Jobs to Expand in Austin
* Shopify, Amazon Retail Rivalry Heats Up With Covid-Sparked Online Shopping Boom

Negative Headlines:


Predict AMZN's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.39%
